반드시,"surely, certainly",,,,,1374
비키다,"get out of the way, step aside",,,,,1362
탁자,tea table,,,卓子,,1738
상황,"situation, state of things",,,狀況,,1516
십대,"teenage, teenager",,,十代,,1743
익숙하다,"to be familiar, used to something",,,,,1372
여보,"Honey, Dear",,,,,1383
고장,"defect, break down",,,故障,,1417
마디,knuckle;<div>word</div>,,,,,2463
포기하다,to give up,,,抛棄,,1386
예술,art,,,藝術,,1353
적어도,at least,,,,,1401
임금,"wages, pay;<div>king, monarch</div>",,,賃金,,1803
모자라다,to be insufficient,,,,,1416
희망,hope,,,希望,,1506
세계적,"global, worldwide",,,世界的,,1430
호선,"[subway] line;<div>arc, curve</div>",,,弧線,,1388
빠지다,"to fall into;<div>to fall out, come off</div>",,,,,1327
막내,youngest child (in a family),,,,,1394
인천,Incheon,,,仁川,,1391
가능성,"possibility, likelihood;<div>potential</div>",,,可能性,,1384
약하다,to be weak,,,弱,,1406
대회,"mass meeting, convention;<div>contest, tournament (where many people gather)</div>",,,大會,[sound:tournament.mp3],1420
커피숍,coffee shop,,,,,1387
방향,direction,,,方向,,1276
다하다,"to run out, be used up, become exhausted",,,,,1429
미소,smile,,,微笑,,1422
단체,"organization, association, group of people",,,團體,,1414
어쨌든,"anyway, in any case",,,,,1411
넘어가다,"to cross, go over;<div>to fall into, go down</div>",,,,,1433
주황색,orange,,,朱黃色,,1408
근무,"service, work, duty",,,勤務,,2253
선수,"player, athlete",,,選手,,1023
간단하다,"to be simple, easy",,,簡單,,1688
바깥,outside,,,,,1536
이혼,divorce,,,離婚,,1404
제품,"product, manufactured goods",,,製品,,1340
변화하다,"to change, alter",,,變化,,1126
사업가,businessman,,,事業家,,1395
공중,"public;<div>the air, space</div>",,,"公衆,&nbsp;空中",,3041
비다,"to be empty, vacant",,,,,1403
주변,surroundings,,,周邊,,1490
판매,sale,,,販賣,,1633
잠들다,to fall asleep,,,,[sound:tofallasleep.mp3],1409
등산,"hiking, mountain climbing",,,登山,,1410
자꾸,"constantly, repeatedly",,,,,1380
공포,"fear, scare",,,恐怖,,2668
쌓이다,"to pile up, be stacked up",,,,,1426
주부,housewife,,,主婦,,1452
전쟁,war,,,戰爭,,1434
스트레스,stress,,,,,1142
편안하다,"to be comfortable, relaxed, peaceful",,,便安,,1419
마찬가지,"the same, identical, equal",,,,,1200
현대,"the present age, modern times",,,現代,,1449
그림자,shadow,,,,,1438
밀다,"to push, shove",,,,,1450
효과,"effect, efficiency",,,效果,,1456
지붕,roof,,,,,1424
긴장하다,"to be nervous, be tense",,,緊張,,1602
정원,"capacity, limit;<div>garden</div>",,,"定員,&nbsp;庭園",,1439
너머,"beyond, the other side",,,,,1448
천사,angel,,,天使,,3748
놓치다,"to miss, let slip, fail to catch",,,,,1477
배낭,backpack,,,背囊,,1425
쥐,rat;<div>mouse</div>,,,,,1428
끌다,"to pull, draw",,,,,1300
휴지통,"trash can, wastebasket",,,休紙桶,,1277
경주,"race, run;<div>Gyeongju</div>",,,"競走, 慶州",,1442
국민,"people, citizen",,,國民,[sound:people.mp3],1548
나타내다,"to express;<div>to show, display</div>",,,,,1369
기말,"end of a term, end of a semester",,,期末,,1780
괜히,"in vain, pointlessly, for nothing",,,,,1534
참외,oriental melon,,,,,3277
다양하다,"to be various, diverse",,,多樣,,1344
무릎,knee;<div>lap</div>,,,,,1338
질서,"order, system",,,秩序,,1459
지우개,"eraser, rubber",,,,,1455
담다,to put into,,,,,1423
시민,citizen,,,市民,,1753
점점,"gradually, little by little, increasingly",,,漸漸,,1475
비교하다,to compare with,,,比較,,1467
칫솔,toothbrush,,,齒-,,1444
종류,"kind, type, sort",,,種類,,1466
한식집,Korean restaurant,,,韓食-,,1445
바라보다,"to look at, watch, gaze",,,,,1443
가죽,leather,,,,,1451
기름,oil;<div>fat</div>,,,,,1524
인사동,Insadong,,,,,1486
알려지다,to become known,,,,,1396
화장,make-up;<div>cremation</div>,,,化粧,[sound:makeup.mp3],1711
우편,"mail, post",,,郵便,,3650
멀리,"far, far away",,,,,1469
상상하다,to imagine,,,想像,,1474
음악회,concert,,,音樂會,,1462
표현,"expression (verbal, grammatical etc.)",,,表現,,976
이웃,neighbor,,,,,1741
반대하다,"to oppose, be against",,,反對,,1447
보라색,"violet, purple",,,-色,,1479
공간,"space, room",,,空間,,1260
당시,"at that time, in those days",,,當時,,1751
안내하다,"to guide, lead the way",,,案內,,1481
크기,"size, volume",,,,,1463
한편,"one side, one hand;<div>meanwhile</div>",,,-便,,1052
태국,Thailand,,,泰國,,1465
갈아입다,to change clothes,,,,,1470
육교,pedestrian overpass,,,陸橋,,1468
편히,"conveniently, comfortably",,,便-,,1483
코멘트,comment,,,,,1472
강조하다,"to stress, emphasize",,,强調,,1460
시설,"establishment, facilities",,,施設,,1519
남산,"Namsan, Mt. Nam (in Seoul)",,,南山,,1471
차례,"order, sequence;<div>time, turn;</div><div>memorial service for ancestors</div>",,,"次例,&nbsp;茶禮",,1550
싱겁다,"to be bland, not salty enough",,,,,1494
벌,"punishment, penalty;<div>bee</div>",,,罰,,1478
재산,"property, fortune, wealth",,,財産,,1473
가져가다,"to take (along), carry",,,,,1488
공장,factory,,,工場,,1495
아무리,"however, no matter how",,,,[sound:however.mp3],1496
이모,aunt (mother's sister),,,姨母,[sound:auntmother.mp3],1500
요구하다,"to demand, ask, claim",,,要求,,1508
아픔,"pain, ache;<div>sorrow, grief</div>",,,,,1487
쌀,uncooked rice,,,,,1339
일반,"general, common",,,一般,,1512
떠들다,"to make noise, speak loudly",,,,,1505
전국,the whole country,,,全國,,1659
금방,"shortly, soon, quickly",,,今方,,1485
창피하다,"to be ashamed, embarrassed",,,猖披,,1501
가정,"home, family;<br>supposition, assumption",,,"家庭,&nbsp;假定",,1299
책장,"bookshelf, bookcase;<div>the page of a book</div>",,,"冊欌,&nbsp;冊張",,1504
더하다,"to add (up), sum up;<div>to get worse, grow harder</div>",,,,,1511
늘,"always, all the time",,,,,1405
의견,"opinion, view, idea",,"<img src=""web_qry_1BDCD0A675A947668831A5CCC126523B.jpg"">",意見,,1603
맞추다,"to set, adjust",,,,,1532
꽃병,flower vase,,,,,1489
문자,"letters, alphabet;<div>text message</div>",,,文章,[sound:letter (1).mp3],1523
과장님,"head of department, chief",,,課長-,,1513
섭섭하다,"to be sorry, disappointed, regret",,,,,3617
몰래,secretly,,,,,1507
설날,New Year's Day,,,,,1437
얼음,ice,,,,,1514
참가하다,"to participate, join",,,參加,,1515
형제,"brothers, siblings",,,兄弟,[sound:brothers.mp3],1733
화분,flower pot,,,花盆,,1521
나누다,"to divide, split up;<div>to share</div>",,,,,1334
불만,"dissatisfaction,&nbsp;complaint",,,不滿,[sound:complaint.mp3],1574
최대,"the largest, the biggest",,,最大,,1528
갈아타다,"to change vehicles, transfer",,,,[sound:totransfer.mp3],1190
발목,ankle,,,,,1517
자체,"oneself, itself",,,自體,,1323
정리하다,"to arrange, put in order",,,整理,,1542
태도,"attitude, manner",,,態度,,1623
믿음,"belief, trust",,,,,1531
데려오다,"to bring, go and get, fetch someone",,,,,1525
신용카드,credit card,,,信用card,,1527
청색,blue,,,靑色,,1530
주장하다,"to assert, contend, insist",,,主張,,1592
한숨,"sigh;<div>rest, pause</div>",,,,,1877
남성,"men, male;<div>masculine gender</div>",,,男性,,1441
확실하다,"to be certain, be reliable",,,確實,[sound:tobecertain.mp3],1598
삼촌,uncle,,,三寸,[sound:uncle.mp3],1543
도로,"road, street",,,道路,,1526
세다,to be strong;<div>to count (up)</div>,,,,,1539
만두,dumpling,,,饅頭,,1544
이틀,two days,,,,,1533
실패하다,"to fail, go wrong",,,失敗,,1558
재료,"material, ingredient",,,材料,,1564
복,"blessing, fortune",,,福,,1541
인정하다,to admit,,,認定,[sound:toadmit.mp3],1929
전문,specialty,,,專門,,1559
고민,"worry, trouble",,,苦悶,,1476
뜻하다,"to mean, signify;<div>to intend, plan, aim</div>",,,,,1555
고객,"customer, client",,,,,1596
요새,"these days, currently;<div>fortress</div>",,,要塞,[sound:fortress.mp3],1546
질리다,"to get tired, sick of",,,,[sound:togetsickof.mp3],2461
원피스,dress,,,,,1547
사정,"reason;<div>situation, circumstances</div>",,,事情,,1852
방해하다,"to disturb, interrupt",,,妨害,,3157
무언가,something,,,,,1560
자유,"freedom, liberty",,,自由,,1643
떨어뜨리다,to drop (something),,,,[sound:todrop.mp3],2039
정문,"the front gate, main entrance",,,正門,,1629
시골,"country, rural area",,,,,1540
자세히,"closely, in detail",,,仔細,,1566
좌회전하다,to turn left,,,左回轉,,1568
유럽,Europe,,,,,1557
푹,"deeply, soundly, carefully",,,,[sound:soundly.mp3],1563
옮기다,"to move, transfer",,,,[sound:tomove (1).mp3],1565
국가,"state, nation",,,國家,,1412
크리스마스,Christmas,,,,,1551
신혼여행,honeymoon,,,新婚旅行,,2695
자라다,"to grow up, be raised",,,,,1205
지구,"Earth, globe;<div>district, zone</div>",,,地球,,1571
골프,golf,,,,,1579
해결하다,"to solve a question, problem",,,解決,,1585
소비자,consumer,,,消費者,,1653
한라산,Mt. Halla,,,漢拏山,[sound:hallasan.mp3],1570
스키,"skiing, skis",,,,[sound:skiing.mp3],1561
바뀌다,"to be changed, transformed",,,,,1074
포장,"packing, wrapping",,,包裝,,1689
환경,environment,,,環境,,1152
진행하다,"to progress, proceed",,,進行,,1578
빗,comb,,,,,1576
신분증,ID card,,,身分證,,1580
맡다,"to take charge of, undertake;<div>to smell, sniff, scent</div>",,,,,1572
문구,"stationery;<br>phrase, sentence",,,"文具,&nbsp;文句",,2915
과목,"subject, course",,,科目,,1502
특별히,"especially, particularly",,,特別,,1573
지르다,"to yell, shout, scream",,,,,1618
그대,you (poet.),,,,,1581
남색,"indigo, deep blue",,,藍色,,1589
쌓다,to pile up;<div>to accumulate</div>,,"<img src=""web_qry_7F9C2ABA36C7450C9137EADF1627EFDB.jpg"">",,,1605
마음속,"one's mind, one's heart",,,,,1586
직행,"going straight, going direct",,,直行,,3130
불쌍하다,"to be pitiful, pathetic, poor",,,,,1772
수염,"beard, moustache, whiskers",,,鬚髥,,1593
대본,"script, screenplay",,,臺本,,3530
졸다,to doze off,,,,[sound:todozeoff.mp3],1625
오토바이,motorcycle,,,,,2312
절대,"absolutely, definitely",,,絶對,,1591
끓이다,"to boil, heat, cook",,,,,1529
계산서,"check, bill",,,計算書,,2204
팬,fan (a person),,,,,1597
고백하다,"to confess, admit",,"<img src=""web_qry_33A258B5DA86458B885CA267929F091D.jpg"">",告白,,1608
옥수수,corn,,,,,2306
각종,"every kind, various kinds",,,各種,,1650
돌리다,"to turn, spin",,,,[sound:toturn.mp3],1595
실력,"skill, ability",,"<img src=""web_qry_3448A44014724BB7A7BA7AA5C87160B9.jpg"">",實力,[sound:skill.mp3],1609
모기,mosquito,,,,,1381
낳다,to give birth,,,,,1393
전자의,electronic,,"<img src=""web_qry_12E4893575C7462F94CD9573D2A203F7.jpg"">",電子,,1614
치과,dentist,,,齒科,,1621
관광,tourism,,,觀光,[sound:tourism.mp3],1617
늘다,"to increase, grow, rise",,,,,1588
과정,"process, course",,,"過程,&nbsp;課程",,1641
동물원,zoo,,,動物園,,1600
차다,"to kick;<div>to be cold, chilly;</div><div>to be full (of)</div>",,,,[sound:tokick.mp3],1498
땅,the ground;<div>land</div>,,"<img src=""web_qry_0D9704832BA0480EBEE520B29B75A6E9.jpg"">",,,1610
예정,schedule,,,豫定,,1686
상관없다,"to not matter, not care;<div>to have nothing to do with</div>",,,相關-,[sound:tonotmatter.mp3],1615
자격,qualification,,,資格,,1943
신촌,Sinchon,,,,,1616
사오다,to buy something and bring it,,,,,1215
일부러,"intentionally, on purpose",,,,,2267
전철,subway (train),,,電鐵,,2309
마치다,"to finish, complete",,,,,1440
호,<div>a number (count.);</div><div>issue;</div><div>arc</div>,,,號,,1620
행사,event,,,行事,,1694
감동하다,"to be moved, touched (emotionally)",,,感動,,1622
큰일,serious matter,,,,,1652
상태,"condition, state",,,狀態,,1587
잇다,"to connect, join",,,,[sound:toconnect.mp3],1708
검정,black,,,,,1631
왠지,"somehow, for some reason",,,,,1619
기온,temperature,,,氣溫,,1626
모이다,"to come together, assemble, gather",,,,,1317
정부,government,,,政府,,1800
햇살,"sunlight, sunshine",,,,,1671
녹음하다,to record (sound etc.),,,錄音,,1756
연휴,"long holiday, consecutive holidays",,,連休,,1664
과제,"task, assignment",,"<img src=""web_qry_CA7DFDFF0F244F0697885C73D2F837D2.jpg"">",課題,,1611
우회전하다,to turn right,,,右回轉,,1642
경쟁,competition,,,競爭,,1917
흙,"earth, soil, dirt",,,,[sound:soil.mp3],1656
깨다,to break;<div>to wake (up)</div>,,,,,1645
금속,metal,,,金屬,[sound:metal.mp3],2486
일기,"diary, journal",,,日記,,1601
나서다,"to leave, set out;<div>to come forward;<br /><div>to meddle</div></div>",,,,,1382
계약,contract,,,契約,,2040
빛,"light, ray, glow",,,,,1640
대학원,graduate school,,,大學院,,1647
발견하다,"to discover, find",,,發見,,1668
뒷문,back door,,,-門,,1867
공기,air,,,空氣,,1657
누르다,"to press down, push down, to suppress",,,,[sound:topress.mp3],1655
정거장,"station, stop",,,停車場,,2607
특징,"distinguishing mark, characteristic",,,特徵,,1730
돌려주다,"to give back, return something",,,,[sound:togiveback.mp3],1665
오히려,"rather, preferably",,,,,1644
연예,entertainment,,,演藝,,4464
삶,life,,,,,1680
합격하다,to pass an exam,,,合格,,1661
동시에,at the same time,,,同時,,1660
속옷,underwear,,,,,1649
현실,"actuality, reality",,,現實,,1774
완전하다,"to be perfect, complete",,,完全,,1632
미역국,seaweed soup,,"<img src=""web_qry_F429EFDFBC4842A5AF1FDBE041994964.jpg"">",,,1604
답,answer,,,答,,1364
내밀다,"to stick out, extend",,,,,1729
발표,"announcement, presentation",,"<img src=""web_qry_778C4D60BC79416CAC4851657D9F633B.jpg"">",發表,,1613
꽃집,flower shop,,,,,1662
마련하다,"to prepare, arrange",,,,,1698
기본,"basis, foundation, basics",,,基本,,1669
쌍둥이,twins,,,雙-,,2556
흔들다,"to shake, wave, swing",,"<img src=""web_qry_6FFCEE527D1845C6820D077CC749EE57.jpg"">",,,1612
감정,"feeling, emotion;<div>grudge, animosity;</div><div>appraisal, valuation</div>",,,"感情,&nbsp;憾情,&nbsp;鑑定",,1699
음악가,musician,,,音樂家,,2436
취하다,"to get drunk, be drunk;<div>to choose, pick, take</div>",,,"醉,&nbsp;取",,1732
그룹,group,,,,,1654
대중,the (general) public,,,大衆,,1681
고생하다,"to suffer, have a hard time, have trouble",,,苦生,,1491
기초,"foundation, basis, base",,,基礎,,1874
혀,tongue,,,,,1674
떨다,"to tremble, shake, vibrate",,,,,1725
전통,tradition,,,傳統,,1673
이미지,image,,,,,1690
상자,box,,,箱子,,1667
신청하다,"to apply for, request",,,申請,,1682
금발,golden hair,,,金髮,,3218
안주,appetizers served with drinks,,,按酒,,1676
가만히,"still, motionlessly",,,,,1707
깜빡하다,"to forget, slip one's mind",,,,,1715
막,"just, just now;<div>severely, carelessly;</div><div>curtain</div>",,,幕,,1693
전기,electricity;<div>biography</div>,,,"電氣,&nbsp;傳記",,1717
하양,"white, whiteness",,,,,1691
물다,to bite;<div>to pay (for)</div>,,,,[sound:tobite.mp3],1678
위치,"position, location, site",,,位置,,1709
마침내,"finally, eventually, at last",,,,,1747
기르다,"to raise, look after;<div>to grow</div>",,,,[sound:toraise.mp3],1712
버릇,habit;<div>manners</div>,,,,,1696
태양,sun,,,太陽,,1895
학습,"studying, learning",,,學習,[sound:studying (1).mp3],1887
답답하다,<div>to feel frustrated;</div>to be stuffy,,,,,1651
검,sword,,,劍,,4034
새로,newly,,,,,1637
의심,"doubt, suspicion",,,疑心,,3113
줄이다,"to reduce, decrease",,,,,1702
덕분에,thanks to,,,德分,,1684
장점,"advantage, strength, strong point",,,長點,,1714
여우,fox,,,,,1703
부족하다,"to lack, be lacking, not good enough",,,不足,,1675
욕조,bathtub,,,浴槽,,2275
짜증,"irritation, annoyance",,,,,1704
달라지다,"to change, alter, vary",,,,[sound:tochange.mp3],1549
회장,"president, chairman;<div>hall, venue</div>",,,"會長,&nbsp;會場",,1746
모임,"meeting, gathering",,,,,1634
인삼,ginseng,,,人蔘,,1723
기대하다,"to expect, look forward",,,期待,,1685
웃음,"laughter, smile",,,,,1569
성인,"adult, grown-up",,,成人,,1706
각각,"each, every",,,各各,,1687
보호하다,to protect,,,保護,,1722
터,"site, ground",,,,,2472
주먹,fist,,,,,2509
그치다,"to stop (doing), cease",,,,[sound:tostop.mp3],1638
신사,gentleman,,,紳士,,2291
때때로,occasionally,,,,,1727
수저,spoon and chopsticks (traditional Korean utensils),,,,,1731
훌륭하다,"to be excellent, great, superb, fine",,,,,1735
드레스,dress,,,,,1716
산업,industry,,,産業,,1828
낡다,"to be old, worn",,,,,1718
큰형,boy's eldest brother,,,-兄,,1721
도둑,thief,,,,,1736
못생기다,"to be ugly, unattractive",,,,,1040
회식,dining together (among colleagues),,,會食,[sound:companydinner.mp3],1728
코피,nosebleed,,,,[sound:nosebleed.mp3],1538
시도하다,"to try, attempt",,,試圖,,2164
이상형,ideal type,,,理想型,[sound:idealtype.mp3],2286
실내,indoors,,,室內,[sound:indoors.mp3],1734
막다,"to block, close",,,,,1552
매년,every year,,,每年,,1740
남방,shirt;<div>south</div>,,,南方,,4010
알아듣다,"to understand, catch, see",,,,,1745
풀,grass;<div>glue</div>,,,,,1737
수입,income;<div>import</div>,,,"收入,&nbsp;輸入",,1790
푸르다,"to be blue, green",,,,,1742
목장,"farm, ranch",,,牧場,[sound:farm.mp3],3642
죽음,death,,,,,1812
엊그제,a couple of days ago,,,,,2396
오래되다,to be old (for an object),,,,,1247
하숙집,boarding house,,,下宿-,,1697
무,radish,,,,,1750
노약자,old and/or weak people,,,老弱者,,1767
완벽하다,"to be perfect, flawless",,,完璧,,1749
명령,"order, command",,,命令,,1757
신호등,traffic light,,,信號燈,,1758
키우다,"to raise, bring up, breed",,,,,1769
흔히,"commonly, frequently, generally",,,,,1865
티셔츠,T-shirt,,,,,1744
느껴지다,"to feel (as if);<div>to be impressed, be moved</div>",,,,,1759
주요,"major, main, primary",,,主要,,1835
및,"and, as well as",,,,,1458
내놓다,"to put out, take out;<div>to show, present</div>",,,,,1752
목표,"target, goal",,,目標,,1831
노인,old people,,,老人,[sound:oldpeople.mp3],1822
변호사,lawyer,,,辯護士,[sound:lawyer.mp3],1778
칭찬하다,"to praise, compliment",,,稱讚,,2580
욕심,greed,,,慾心,,1768
즉시,"at once, immediately, without delay",,,卽時,,1777
썰다,"to cut (up), chop, slice",,,,[sound:tochop.mp3],1799
음료수,"beverage, drink",,,飮料水,,1781
소포,"parcel, package",,,小包,,1584
평화,peace,,,平和,[sound:peace.mp3],1897
개다,to fold up;<div>to clear up</div>,,,,,2617
어젯밤,last night,,,,[sound:lastnight.mp3],1290
비용,"expense, cost",,,費用,,1787
서두르다,"to hurry up, hasten",,,,[sound:tohurryup.mp3],1545
평생,"lifetime, one's entire life",,,平生,,1763
명절,(national) holiday,,,名節,,2213
이르다,"to arrive, reach;<div>to be early, premature;</div><div>to tell, say</div>",,,,,1464
오른손,right hand,,,,,1784
상추,lettuce,,,,,2263
늙다,"to grow old, be old",,,,,1949
전문가,"expert, specialist",,,專門家,,1761
기준,"standard, criteria",,,基準,,1783
이불,"comforter, bedding",,,,,1785
늘어나다,<div>to grow longer;</div><div>to increase</div>,,,,,1766
고구마,sweet potato,,,,,1794
형태,form (more abstract),,,形態,,1963
방문하다,to visit,,,訪問,,1762
단점,"weakness, flaw, shortcoming",,,短點,,1795
무역,"trade, commerce",,,貿易,,1881
그립다,"to be missed, be beloved;<div>to miss, long for</div>",,,,,2400
마음대로,"as one pleases, at one's convenience",,,,,1791
장남,eldest son,,,長男,,3267
살려주다,"to save, rescue, spare",,,,,1819
명함,business card,,,名銜·名啣,,3628
세금,tax,,,稅金,,2233
판단하다,"to judge, decide, make a judgement",,,判斷,[sound:tojudge.mp3],1866
신체,body,,,身體,,1805
박수,"handclapping, applause",,,拍手,,2409
익숙해지다,to get used to,,,,,1802
충격,shock,,,衝擊,,2037
강남,Gangnam,,,江南,,1793
위로하다,"to console, comfort",,,慰勞,,2359
제공,offer,,,提供,,1961
하늘색,sky blue,,,,,1804
들르다,to stop by,,,,,1796
기념,commemoration,,,記念·紀念,,2437
스케이트,skates,,,,,1798
과음하다,to drink too much,,,過飮,[sound:todrinktoomuch.mp3],4696
수술,"operation, surgery",,,手術,,2099
잡채,noodles with sauteed vegetables,,,雜菜,,2050
볶다,"to fry, roast",,,,[sound:tofry.mp3],1813
배경,"background, setting",,,背景,,2085
한강,Han River,,,漢江,,1814
구입하다,to purchase,,,購入,,3123
편도,one-way trip,,,片道,,3177
여행사,travel agency,,,旅行社,,1627
충분하다,"to be enough, be sufficient",,,充分,,1843
무용,dance,,,舞踊,,2054
낙엽,fallen leaves,,,落葉,,3487
쳐다보다,"to look (at), stare (at)",,,,,1829
연기,"acting, performance;<div>smoke</div>",,,"演技, 煙氣",,1817
손잡이,"handle, knob",,,,,2588
넘어지다,to fall (down),,"<img src=""falldown.jpg"" />",,,1088
나비,butterfly,,,,,2459
콘서트,concert,,,,,1837
무시하다,"to ignore, disregard",,,無視,,1922
기관,"engine;<div>institute, school;</div><div>organ</div>",,,"機關,&nbsp;器官",,1820
선풍기,electric fan,,,扇風機,,3631
옳다,"to be right, correct, proper",,,,,1996
잔치,"party, feast",,,,,2335
물음,question,,,,,1683
통하다,"to go through, flow;<div>to be circulated;</div><div>to be understood</div>",,,通,,1836
영화관,movie theater,,,映畫館,[sound:movietheater.mp3],1857
자막,subtitles;<div>caption</div>,,,字幕,,2294
달려오다,to come running,,,,,1839
드라이어,dryer,,,,,4612
각자,"each one, each",,,各自,,1885
다가오다,"to approach, come near",,,,,1658
글씨,"letter, character (handwritten)",,,,[sound:handwriting.mp3],1840
온도,temperature,,,溫度,,1838
손바닥,palm of the hand,,,,,1841
향하다,"to face, look out at;<div>to proceed to, lean towards</div>",,,向,,1912
방식,"method, manner, way",,,方式,,1975
가짜,"imitation, fake",,,假-,,1858
속하다,to belong to,,,屬,,1826
월말,end of the month,,,月末,,4915
식후,after a meal,,,食後,,4141
입장하다,"to enter, get into, obtain admission",,,入場,,1849
영향,"influence, effect",,,影響,,2133
주머니,"pocket, bag",,,,,1821
장난치다,"to joke, kid, frisk, get funny (with)",,,,,4209
거미,spider,,,,,1955
개인적,"personal, individual",,,個人的,,1851
심하다,"to be heavy, severe, harsh",,,甚,,1484
금연,"smoking prohibited, no smoking",,,禁煙,,1847
주인공,"protagonist, main character",,,主人公,,1954
기도하다,to pray;<br>to attempt,,,"祈禱,&nbsp;企圖",,2672
나머지,"the rest, the remainder",,,,,1878
주위,"the circumference, perimeter;<div>surroundings</div>",,,周圍,,1810
살피다,to look over carefully,,,,,2404
적극적,"positive, active",,,積極的,,1904
눈치,reading (sensing) the atmosphere or people's faces,,,,,1854
개발하다,"to develop, improve",,,開發,,1879
젊은이,"the youth, young person",,,,[sound:youngperson.mp3],1808
점차,"gradually, little by little",,,漸次,,1824
끄덕이다,to nod,,,,,1902
길이,length,,,,,1281
천둥,thunder,,,,[sound:thunder.mp3],3727
높이다,"to raise, make higher",,,,,1862
형님,a man's older brother (hon.),,,兄-,,1834
사물,"objects, things, matters",,,事物,,1861
독서하다,to read books,,,讀書,,2310
곰,bear,,,,,1832
신부,bride;<div>Catholic priest</div>,,,"新婦,&nbsp;神父",,2008
쪽팔리다,to be embarrassing,,,,,3062
찬물,cold water,,,,,1850
일반적,"general, usual",,,一般的,,1844
놓이다,to be put;<div>to feel relieved</div>,,,,,1882
밤색,"brown,&nbsp;chestnut",,,-色,,1880
감히,"boldly, daringly",,,敢-,,2283
발생하다,"to occur, arise, happen",,,發生,,1816
에너지,energy,,,,,1950
새끼,young animal;<div>fellow</div>,,,,,1888
괴롭다,"to be painful, distressing",,,,,2388
소문,"rumor, gossip",,,所聞,,1871
이리,"wolf;<div>here, this way</div>",,,,,2003
참석하다,"to attend, be present",,,參席,,1916
걸음,step,,,,,1748
방송국,broadcasting station,,,放送局,,1930
가늘다,"to be thin, slender",,,,,1896
똑바로,"straight, directly;<div>honestly, frankly</div>",,,,,1875
통장,bankbook,,,通帳,,2456
화내다,"to get angry, vent one's anger",,,火-,,1889
서양,the West,,,西洋,,1890
콩,bean,,,,,1775
안전하다,"to be safe, secure",,,安全,,1886
시인,poet,,,詩人,,2020
단계,"stage, phase, step",,,段階,,1967
가리다,"to cover, hide, shield;<div>to distinguish, differentiate</div>",,,,,2049
할인,discount,,,割引,,1891
고추,chili pepper,,,,,1945
심다,to plant,,,,,1906
계산기,calculator,,,計算器/計算機,[sound:calculator.mp3],1873
전기밥솥,electric rice cooker,,,電氣-,,1938
지치다,"to be exhausted, worn out",,,,,2144
글자,"letter, character",,,-字,,1830
마침,"coincidently, just",,,,,2079
교사,"instructor, teacher",,,敎師,,1903
뻔뻔하다,"to be shameless, brazen",,,,[sound:tobeshameless.mp3],2696
이전,"the previous, before, formerly;<br>relocation, move",,,"以前,&nbsp;移轉",,1624
몸살,body ache,,,,,3881
찾아보다,"to look for, search",,,,,1853
종교,religion,,,宗敎,[sound:religion.mp3],1958
진지,"meal (hon.);<br>position, stronghold",,,陣地,,3393
서운하다,"to be sad, hurt;<div>to be regrettable</div>",,,,,3444
예절,"manners, etiquette",,,禮節,,1940
밤새도록,all night long,,,,,1914
통화하다,to talk over the telephone,,,通話,,1892
뱀,snake,,,,,3416
교육,education,,,敎育,,1567
견디다,"to bear, endure, tolerate",,,,,1919
혼자서,"by oneself, to oneself, in solitude",,,,,1207
연애,"dating;<div>love, romance</div>",,,戀愛,,1901
뿌리다,"to sprinkle, spray, scatter",,,,,2229
연두색,light green,,,軟豆色,,1924
전화번호,phone number,,,電話番號,[sound:phonenumber.mp3],1503
외교,diplomacy,,,外交,,2338
알맞다,"to be fitting, suitable, appropriate",,,,,1926
만남,meeting,,,,,1905
문서,"document, papers",,,文書,[sound:document.mp3],3274
붙이다,"to stick, attach",,,,,1628
금,gold;<div>line</div>,,,金,,2274
한참,for some time,,,,,1855
가리키다,to point to,,,,,1966
저리,"that way, that direction;<div>low interest (rate)</div>",,,低利,,2367
추억,"recollection, remembrance",,,追憶,,1915
안타깝다,"to be heart-breaking, frustrating, regrettable",,,,,1942
부장,head of department,,,部長,,1923
양식,"style, pattern;<br />Western-style food;<br />good sense;<br />culture, farming (of fish)",,,"樣式,&nbsp;洋食,&nbsp;良識,&nbsp;養殖",,2650
어둠,darkness,,,,,1908
진하다,"<div>to be dark;</div>to be thick, strong, rich",,,津,,2200
박사,"doctor, expert",,,博士,,1920
후추,black pepper,,,,,1898
혼나다,"to be scolded, have a hard time",,,,[sound:tobescolded.mp3],3158
껌,chewing gum,,,,,2328
팝송,pop song,,,,,3989
단지,"simply, merely, just;<div>apartment complex</div>",,,"但只,&nbsp;團地",,2066
가득하다,to be filled (with),,,,,1992
형용사,adjective,,,形容詞,[sound:adjective.mp3],1934
부자,rich person;<div>father and son</div>,,,"富者,&nbsp;父子",[sound:richperson.mp3],1951
모시다,"to accompany, take;<div>to treat;</div><div>to serve (hon.)</div>",,,,,1939
낮잠,nap,,,,,2766
토끼,rabbit,,,,,1928
발달하다,to develop,,,發達,,1952
직원,"employee, staff member",,,職員,,1770
매력적,"attractive, charming",,,魅力的,,1918
수많다,"to be numerous, a lot of",,,數-,,1909
깜짝,startling,,,,,1921
마늘,garlic,,,,,1807
연하다,"to be soft, light, tender",,,軟,,2535
너희,you (plural),,,,,1911
고속버스,express bus,,,高速bus,,2452
끼다,"to be caught (in), be involved;<div>to wear;</div><div>to cloud over, be foggy</div>",,,,,1792
